X;Y;Z;R;G;B;viz100;viz50;viz100trees;treedist;t
220.243;1.5;-90.851;0.537;0.047;0.635;1202;672;1202;102.914;0
220.058;1.5;-93.845;0.518;0.027;0.647;1136;663;1136;99.957;0
219.873;1.5;-96.839;0.502;0.016;0.659;1035;632;1035;97.003;0
219.688;1.5;-99.834;0.478;0.012;0.651;841;585;841;94.052;0
219.504;1.5;-102.828;0.467;0.012;0.651;815;552;815;91.104;0
219.319;1.5;-105.822;0.486;0.012;0.655;876;587;876;88.16;0
219.134;1.5;-108.817;0.498;0.012;0.659;1020;605;1020;85.22;0
218.949;1.5;-111.811;0.569;0.075;0.616;1290;697;1289;82.284;0
218.764;1.5;-114.805;0.647;0.141;0.569;1456;781;1453;79.352;0
218.579;1.5;-117.8;0.682;0.173;0.545;1531;828;1526;76.427;0
218.395;1.5;-120.794;0.722;0.212;0.518;1621;870;1614;73.507;0
218.21;1.5;-123.788;0.757;0.239;0.498;1706;887;1698;70.593;0
218.025;1.5;-126.782;0.765;0.247;0.49;1738;899;1731;67.688;0
217.84;1.5;-129.777;0.776;0.259;0.486;1775;911;1771;64.79;0
217.655;1.5;-132.771;0.78;0.259;0.482;1788;902;1786;61.903;0
217.47;1.5;-135.765;0.78;0.263;0.482;1793;888;1791;59.027;0
217.286;1.5;-138.76;0.757;0.243;0.498;1714;869;1714;56.158;0
217.101;1.5;-141.754;0.741;0.227;0.506;1672;846;1672;53.25;0
216.916;1.5;-144.748;0.722;0.212;0.518;1622;817;1622;50.352;0
216.731;1.5;-147.743;0.69;0.184;0.537;1553;782;1553;47.467;0
216.546;1.5;-150.737;0.663;0.157;0.557;1492;759;1492;44.597;0
215.253;1.5;-171.697;0.831;0.333;0.431;2218;708;1987;25.136;0
215.068;1.5;-174.691;0.859;0.384;0.396;2337;728;2105;22.566;0
214.883;1.5;-177.686;0.89;0.443;0.353;2456;767;2237;20.116;0
214.698;1.5;-180.68;0.906;0.475;0.333;2518;809;2324;17.826;0
214.513;1.5;-183.674;0.91;0.482;0.325;2538;840;2376;15.649;0
214.329;1.5;-186.668;0.902;0.467;0.337;2501;910;2430;13.561;0
214.144;1.5;-189.663;0.898;0.459;0.341;2490;960;2466;11.452;0
213.959;1.5;-192.657;0.894;0.455;0.345;2478;950;2478;9.819;0
213.774;1.5;-195.651;0.906;0.471;0.333;2513;974;2513;8.925;0
213.589;1.5;-198.646;0.918;0.494;0.318;2562;996;2562;8.709;0
213.404;1.5;-201.64;0.937;0.529;0.294;2643;1031;2643;8.767;0
213.22;1.5;-204.634;0.949;0.553;0.275;2712;1026;2712;9.244;0
213.035;1.5;-207.629;0.945;0.541;0.282;2679;1003;2675;9.567;0
212.85;1.5;-210.623;0.933;0.522;0.298;2628;970;2628;10.728;0
212.665;1.5;-213.617;0.918;0.494;0.318;2564;932;2564;12.516;0
212.48;1.5;-216.612;0.91;0.478;0.329;2528;888;2528;14.552;0
212.296;1.5;-219.606;0.894;0.447;0.349;2467;829;2467;16.786;0
212.111;1.5;-222.6;0.875;0.42;0.373;2408;818;2407;19.223;0
211.926;1.5;-225.594;0.859;0.384;0.396;2336;782;2310;21.75;0
211.741;1.5;-228.589;0.843;0.361;0.412;2285;729;2236;24.037;0
211.556;1.5;-231.583;0.824;0.322;0.439;2190;677;2129;26.466;0
210.447;1.5;-249.549;0.467;0.012;0.651;808;441;808;42.598;0
210.263;1.5;-252.543;0.494;0.012;0.659;915;462;915;45.424;0
210.078;1.5;-255.537;0.498;0.012;0.659;1023;479;1023;48.27;0
209.893;1.5;-258.532;0.506;0.02;0.655;1078;500;1078;51.134;0
209.708;1.5;-261.526;0.518;0.031;0.647;1139;506;1139;54.013;0
209.523;1.5;-264.52;0.537;0.047;0.635;1204;506;1201;56.904;0
209.338;1.5;-267.515;0.549;0.059;0.627;1240;495;1236;59.806;0
209.154;1.5;-270.509;0.565;0.071;0.62;1278;484;1273;62.718;0
224.9;1.5;-64.087;0.729;0.216;0.514;1638;538;1638;129.913;0
224.716;1.5;-67.081;0.725;0.216;0.518;1632;577;1632;126.947;0
224.531;1.5;-70.076;0.718;0.208;0.522;1613;604;1613;123.983;0
224.346;1.5;-73.07;0.714;0.204;0.522;1604;624;1604;121.02;0
224.161;1.5;-76.064;0.663;0.157;0.557;1490;641;1490;118.06;0
223.976;1.5;-79.058;0.616;0.114;0.588;1391;648;1391;115.101;0
223.792;1.5;-82.053;0.596;0.098;0.6;1350;656;1350;112.145;0
223.607;1.5;-85.047;0.576;0.078;0.612;1306;662;1306;109.191;0
223.422;1.5;-88.041;0.561;0.067;0.62;1266;672;1266;106.24;0
223.237;1.5;-91.036;0.537;0.047;0.635;1209;662;1209;103.292;0
223.052;1.5;-94.03;0.522;0.035;0.643;1157;658;1157;100.346;0
222.867;1.5;-97.024;0.506;0.016;0.655;1066;634;1066;97.404;0
222.683;1.5;-100.019;0.467;0.012;0.651;809;549;809;94.465;0
222.498;1.5;-103.013;0.451;0.016;0.643;769;499;769;91.531;0
222.313;1.5;-106.007;0.459;0.012;0.647;793;513;793;88.601;0
222.128;1.5;-109.001;0.463;0.012;0.647;803;514;803;85.676;0
221.943;1.5;-111.996;0.604;0.106;0.592;1370;724;1370;82.756;0
221.759;1.5;-114.99;0.678;0.169;0.545;1522;776;1521;79.842;0
221.574;1.5;-117.984;0.694;0.184;0.537;1556;805;1554;76.934;0
221.389;1.5;-120.979;0.729;0.216;0.514;1641;857;1639;74.02;0
221.204;1.5;-123.973;0.757;0.239;0.498;1712;863;1711;71.083;0
221.019;1.5;-126.967;0.769;0.251;0.49;1747;885;1745;68.151;0
220.834;1.5;-129.962;0.78;0.259;0.482;1783;898;1783;65.225;0
220.65;1.5;-132.956;0.78;0.263;0.482;1796;894;1796;62.306;0
220.465;1.5;-135.95;0.784;0.263;0.482;1802;880;1802;59.394;0
220.28;1.5;-138.944;0.765;0.247;0.494;1731;861;1731;56.491;0
220.095;1.5;-141.939;0.749;0.235;0.502;1690;844;1690;53.598;0
219.91;1.5;-144.933;0.733;0.22;0.514;1643;816;1643;50.716;0
219.726;1.5;-147.927;0.706;0.196;0.529;1586;783;1586;47.846;0
219.541;1.5;-150.922;0.682;0.173;0.545;1532;760;1532;44.979;0
218.247;1.5;-171.882;0.831;0.337;0.427;2230;710;1987;25.713;0
218.062;1.5;-174.876;0.851;0.369;0.404;2307;726;2068;23.204;0
217.877;1.5;-177.87;0.886;0.435;0.361;2441;765;2218;20.793;0
217.693;1.5;-180.865;0.902;0.467;0.337;2507;803;2306;18.385;0
217.508;1.5;-183.859;0.914;0.482;0.325;2541;838;2379;15.788;0
217.323;1.5;-186.853;0.906;0.471;0.333;2513;910;2436;13.362;0
217.138;1.5;-189.848;0.902;0.467;0.337;2501;958;2476;11.216;0
216.953;1.5;-192.842;0.898;0.463;0.341;2493;954;2493;9.542;0
216.768;1.5;-195.836;0.91;0.478;0.329;2526;976;2526;8.62;0
216.584;1.5;-198.831;0.922;0.498;0.314;2574;1001;2574;8.579;0
216.399;1.5;-201.825;0.937;0.533;0.29;2657;1036;2657;8.682;0
216.214;1.5;-204.819;0.949;0.553;0.278;2706;1034;2706;8.574;0
216.029;1.5;-207.813;0.937;0.533;0.29;2652;1015;2646;9.139;0
215.844;1.5;-210.808;0.925;0.51;0.306;2602;981;2602;10.537;0
215.659;1.5;-213.802;0.914;0.486;0.322;2547;937;2547;12.511;0
215.475;1.5;-216.796;0.906;0.471;0.333;2511;883;2510;14.834;0
215.29;1.5;-219.791;0.886;0.439;0.357;2452;827;2452;17.238;0
215.105;1.5;-222.785;0.878;0.42;0.369;2413;813;2411;19.595;0
214.92;1.5;-225.779;0.859;0.384;0.396;2336;780;2308;22.108;0
214.735;1.5;-228.774;0.839;0.353;0.42;2264;737;2213;24.717;0
214.551;1.5;-231.768;0.824;0.325;0.439;2198;687;2133;27.09;0
213.442;1.5;-249.734;0.463;0.012;0.647;802;452;802;42.989;0
213.257;1.5;-252.728;0.494;0.012;0.659;924;478;924;45.79;0
213.072;1.5;-255.722;0.498;0.012;0.659;1015;492;1015;48.615;0
212.887;1.5;-258.717;0.506;0.02;0.655;1077;497;1077;51.46;0
212.702;1.5;-261.711;0.518;0.031;0.647;1142;501;1142;54.321;0
212.518;1.5;-264.705;0.537;0.047;0.635;1205;499;1205;57.197;0
212.333;1.5;-267.699;0.553;0.059;0.624;1247;490;1244;60.085;0
212.148;1.5;-270.694;0.561;0.067;0.62;1270;480;1269;62.983;0
227.895;1.5;-64.272;0.729;0.216;0.514;1635;517;1635;130.248;0
227.71;1.5;-67.266;0.725;0.212;0.518;1629;555;1629;127.288;0
227.525;1.5;-70.26;0.725;0.212;0.518;1625;586;1625;124.33;0
227.34;1.5;-73.255;0.718;0.208;0.522;1612;608;1612;121.374;0
227.155;1.5;-76.249;0.675;0.169;0.549;1518;624;1518;118.421;0
226.971;1.5;-79.243;0.62;0.118;0.584;1401;633;1401;115.47;0
226.786;1.5;-82.238;0.6;0.102;0.592;1365;640;1365;112.521;0
226.601;1.5;-85.232;0.58;0.086;0.608;1320;650;1320;109.575;0
226.416;1.5;-88.226;0.561;0.071;0.62;1274;655;1274;106.633;0
226.231;1.5;-91.22;0.541;0.051;0.631;1214;650;1214;103.693;0
226.047;1.5;-94.215;0.525;0.035;0.643;1168;640;1168;100.757;0
225.862;1.5;-97.209;0.514;0.027;0.647;1120;625;1120;97.825;0
225.677;1.5;-100.203;0.431;0.016;0.639;735;462;735;94.897;0
225.492;1.5;-103.198;0.42;0.016;0.635;707;431;707;91.974;0
224.753;1.5;-115.175;0.624;0.125;0.58;1414;663;1414;80.233;0
224.568;1.5;-118.169;0.702;0.192;0.533;1572;752;1572;77.295;0
224.383;1.5;-121.163;0.745;0.231;0.506;1681;818;1681;74.362;0
224.198;1.5;-124.158;0.773;0.255;0.49;1756;851;1756;71.435;0
224.014;1.5;-127.152;0.78;0.263;0.482;1794;873;1794;68.514;0
223.829;1.5;-130.146;0.784;0.263;0.482;1805;882;1805;65.6;0
223.644;1.5;-133.141;0.788;0.267;0.478;1826;887;1826;62.694;0
223.459;1.5;-136.135;0.788;0.267;0.478;1827;874;1827;59.798;0
223.274;1.5;-139.129;0.773;0.255;0.486;1767;857;1767;56.912;0
223.089;1.5;-142.124;0.761;0.247;0.494;1727;835;1727;54.039;0
222.905;1.5;-145.118;0.741;0.227;0.506;1668;806;1668;51.18;0
222.72;1.5;-148.112;0.722;0.208;0.522;1615;779;1615;48.337;0
222.535;1.5;-151.107;0.69;0.18;0.537;1549;748;1549;45.503;0
221.241;1.5;-172.067;0.835;0.341;0.427;2240;710;1993;26.303;0
221.056;1.5;-175.061;0.847;0.369;0.408;2301;728;2056;23.504;0
220.872;1.5;-178.055;0.882;0.427;0.365;2428;766;2202;20.759;0
220.687;1.5;-181.05;0.902;0.463;0.337;2499;803;2294;18.09;0
220.502;1.5;-184.044;0.91;0.482;0.325;2537;839;2371;15.54;0
220.317;1.5;-187.038;0.91;0.478;0.329;2532;906;2447;13.18;0
220.132;1.5;-190.032;0.91;0.482;0.325;2535;960;2509;11.123;0
219.948;1.5;-193.027;0.902;0.467;0.337;2505;960;2505;9.543;0
219.763;1.5;-196.021;0.914;0.49;0.322;2550;981;2550;8.743;0
219.578;1.5;-199.015;0.925;0.506;0.31;2589;1008;2589;8.64;0
219.393;1.5;-202.01;0.941;0.537;0.286;2663;1034;2663;8.89;0
219.208;1.5;-205.004;0.949;0.553;0.275;2710;1040;2710;8.565;0
219.023;1.5;-207.998;0.933;0.525;0.294;2635;1024;2632;9.161;0
218.839;1.5;-210.993;0.925;0.51;0.306;2600;992;2600;10.557;0
218.654;1.5;-213.987;0.91;0.482;0.325;2539;946;2539;12.386;0
218.469;1.5;-216.981;0.898;0.463;0.341;2494;892;2494;14.516;0
218.284;1.5;-219.975;0.89;0.443;0.353;2456;853;2455;16.911;0
218.099;1.5;-222.97;0.878;0.42;0.369;2414;827;2413;19.475;0
217.915;1.5;-225.964;0.863;0.396;0.388;2363;793;2332;22.149;0
217.73;1.5;-228.958;0.843;0.361;0.412;2285;748;2232;24.897;0
217.545;1.5;-231.953;0.824;0.322;0.439;2191;694;2126;27.641;0
216.436;1.5;-249.918;0.459;0.012;0.647;792;454;792;43.481;0
216.251;1.5;-252.913;0.494;0.012;0.659;918;487;918;46.241;0
216.066;1.5;-255.907;0.502;0.016;0.655;1043;510;1043;49.028;0
215.882;1.5;-258.901;0.514;0.024;0.651;1112;513;1112;51.84;0
215.697;1.5;-261.896;0.529;0.039;0.639;1180;519;1180;54.671;0
215.512;1.5;-264.89;0.549;0.055;0.627;1234;515;1232;57.52;0
215.327;1.5;-267.884;0.561;0.067;0.62;1265;505;1264;60.383;0
215.142;1.5;-270.879;0.573;0.075;0.612;1295;492;1293;63.259;0
230.889;1.5;-64.457;0.733;0.22;0.51;1651;489;1651;129.884;0
230.704;1.5;-67.451;0.737;0.224;0.51;1661;528;1661;126.916;0
230.519;1.5;-70.445;0.737;0.224;0.51;1656;558;1656;123.949;0
230.335;1.5;-73.439;0.733;0.22;0.51;1649;582;1649;120.984;0
230.15;1.5;-76.434;0.69;0.184;0.537;1552;600;1552;118.021;0
229.965;1.5;-79.428;0.631;0.129;0.576;1431;613;1431;115.059;0
229.78;1.5;-82.422;0.608;0.11;0.588;1380;627;1380;112.1;0
229.595;1.5;-85.417;0.584;0.09;0.604;1330;633;1330;109.143;0
229.411;1.5;-88.411;0.569;0.075;0.616;1291;633;1291;106.188;0
229.226;1.5;-91.405;0.549;0.055;0.627;1236;628;1236;103.236;0
229.041;1.5;-94.4;0.518;0.027;0.647;1131;602;1131;100.287;0
228.856;1.5;-97.394;0.49;0.012;0.655;892;521;892;97.341;0
227.747;1.5;-115.36;0.58;0.086;0.608;1321;603;1321;79.748;0
227.562;1.5;-118.354;0.69;0.18;0.541;1548;708;1548;76.834;0
227.377;1.5;-121.348;0.769;0.251;0.49;1743;802;1743;73.927;0
227.193;1.5;-124.343;0.784;0.267;0.478;1813;822;1813;71.028;0
227.008;1.5;-127.337;0.792;0.271;0.475;1850;851;1850;68.137;0
226.823;1.5;-130.331;0.796;0.275;0.475;1874;865;1873;65.257;0
226.638;1.5;-133.326;0.796;0.275;0.475;1866;858;1866;62.388;0
226.453;1.5;-136.32;0.792;0.271;0.475;1857;848;1857;59.531;0
226.269;1.5;-139.314;0.784;0.263;0.478;1808;837;1808;56.69;0
226.084;1.5;-142.308;0.769;0.251;0.49;1751;813;1751;53.865;0
225.899;1.5;-145.303;0.753;0.235;0.502;1696;784;1696;51.061;0
225.714;1.5;-148.297;0.725;0.212;0.518;1631;755;1631;48.233;0
225.529;1.5;-151.291;0.702;0.192;0.529;1576;723;1576;45.396;0
224.236;1.5;-172.251;0.839;0.349;0.424;2255;710;2017;26.179;0
224.051;1.5;-175.246;0.851;0.369;0.408;2304;726;2065;23.364;0
223.866;1.5;-178.24;0.878;0.424;0.369;2416;769;2185;20.601;0
223.681;1.5;-181.234;0.902;0.467;0.337;2502;804;2298;17.915;0
223.496;1.5;-184.229;0.91;0.482;0.325;2535;841;2371;15.345;0
223.311;1.5;-187.223;0.914;0.486;0.322;2546;908;2457;12.962;0
223.127;1.5;-190.217;0.91;0.482;0.325;2539;958;2514;10.887;0
222.942;1.5;-193.212;0.906;0.475;0.333;2520;960;2520;9.33;0
222.757;1.5;-196.206;0.918;0.494;0.318;2563;987;2563;8.577;0
222.572;1.5;-199.2;0.929;0.518;0.302;2618;1020;2618;8.583;0
222.387;1.5;-202.194;0.941;0.541;0.286;2676;1049;2676;8.739;0
222.203;1.5;-205.189;0.953;0.557;0.275;2721;1043;2721;8.42;0
222.018;1.5;-208.183;0.933;0.525;0.294;2638;1029;2635;8.914;0
221.833;1.5;-211.177;0.925;0.506;0.31;2593;999;2593;10.267;0
221.648;1.5;-214.172;0.914;0.486;0.322;2547;963;2547;12.15;0
221.463;1.5;-217.166;0.898;0.455;0.345;2483;916;2482;14.314;0
221.278;1.5;-220.16;0.894;0.447;0.349;2468;878;2467;16.739;0
221.094;1.5;-223.155;0.878;0.427;0.365;2423;858;2422;19.326;0
220.909;1.5;-226.149;0.871;0.408;0.376;2388;824;2354;22.017;0
220.724;1.5;-229.143;0.847;0.369;0.408;2300;772;2247;24.408;0
220.539;1.5;-232.137;0.827;0.329;0.435;2206;713;2142;26.86;0
219.43;1.5;-250.103;0.459;0.012;0.647;788;466;788;42.783;0
219.245;1.5;-253.098;0.494;0.012;0.659;917;509;917;45.585;0
219.061;1.5;-256.092;0.506;0.02;0.655;1077;532;1077;48.41;0
218.876;1.5;-259.086;0.525;0.035;0.643;1164;542;1163;51.256;0
218.691;1.5;-262.08;0.549;0.055;0.627;1234;548;1232;54.118;0
218.506;1.5;-265.075;0.561;0.067;0.62;1273;543;1272;56.994;0
218.321;1.5;-268.069;0.576;0.078;0.612;1306;531;1304;59.882;0
218.137;1.5;-271.063;0.588;0.09;0.604;1333;513;1326;62.781;0
233.699;1.5;-67.636;0.745;0.227;0.506;1674;503;1674;126.614;0
233.514;1.5;-70.63;0.741;0.227;0.506;1670;534;1670;123.64;0
233.329;1.5;-73.624;0.741;0.227;0.506;1665;556;1665;120.667;0
233.144;1.5;-76.619;0.714;0.2;0.525;1597;575;1597;117.696;0
232.959;1.5;-79.613;0.659;0.153;0.557;1483;591;1483;114.726;0
232.774;1.5;-82.607;0.635;0.133;0.573;1434;598;1434;111.758;0
232.59;1.5;-85.602;0.604;0.106;0.592;1367;598;1367;108.792;0
232.405;1.5;-88.596;0.565;0.071;0.62;1276;593;1276;105.827;0
232.22;1.5;-91.59;0.522;0.035;0.643;1158;565;1158;102.865;0
232.035;1.5;-94.584;0.502;0.016;0.659;1030;533;1030;99.904;0
231.85;1.5;-97.579;0.486;0.012;0.655;869;460;869;96.947;0
230.741;1.5;-115.545;0.588;0.09;0.604;1335;586;1334;79.266;0
230.557;1.5;-118.539;0.714;0.204;0.525;1602;736;1601;76.334;0
230.372;1.5;-121.533;0.776;0.259;0.486;1780;786;1778;73.407;0
230.187;1.5;-124.527;0.796;0.275;0.475;1872;804;1871;70.487;0
230.002;1.5;-127.522;0.8;0.278;0.471;1901;812;1900;67.573;0
229.817;1.5;-130.516;0.8;0.278;0.471;1915;822;1914;64.668;0
229.633;1.5;-133.51;0.8;0.278;0.471;1921;824;1918;61.771;0
229.448;1.5;-136.505;0.8;0.278;0.471;1901;815;1901;58.885;0
229.263;1.5;-139.499;0.792;0.271;0.475;1848;801;1848;56.01;0
229.078;1.5;-142.493;0.78;0.259;0.482;1786;785;1786;53.15;0
228.893;1.5;-145.488;0.765;0.247;0.494;1729;764;1729;50.306;0
228.708;1.5;-148.482;0.741;0.227;0.506;1665;734;1665;47.481;0
228.524;1.5;-151.476;0.718;0.204;0.522;1609;702;1609;44.678;0
227.23;1.5;-172.436;0.839;0.353;0.416;2270;715;2030;25.878;0
227.045;1.5;-175.431;0.855;0.38;0.4;2326;735;2098;23.411;0
226.86;1.5;-178.425;0.878;0.42;0.369;2414;775;2185;20.815;0
226.675;1.5;-181.419;0.902;0.471;0.337;2510;815;2299;18.161;0
226.491;1.5;-184.413;0.914;0.486;0.325;2543;851;2380;15.631;0
226.306;1.5;-187.408;0.918;0.49;0.318;2557;916;2465;13.299;0
226.121;1.5;-190.402;0.918;0.494;0.318;2562;967;2535;11.282;0
225.936;1.5;-193.396;0.91;0.482;0.325;2537;963;2537;9.763;0
225.751;1.5;-196.391;0.922;0.502;0.314;2581;992;2581;8.848;0
225.566;1.5;-199.385;0.933;0.525;0.294;2634;1028;2634;8.664;0
225.382;1.5;-202.379;0.945;0.545;0.278;2693;1054;2693;8.712;0
225.197;1.5;-205.374;0.957;0.565;0.267;2755;1067;2755;8.524;0
225.012;1.5;-208.368;0.945;0.541;0.282;2678;1058;2675;9.021;0
224.827;1.5;-211.362;0.929;0.518;0.302;2614;1020;2613;10.377;0
224.642;1.5;-214.356;0.918;0.498;0.314;2571;993;2571;12.313;0
224.458;1.5;-217.351;0.902;0.471;0.337;2510;951;2510;14.614;0
224.273;1.5;-220.345;0.902;0.471;0.337;2510;919;2510;16.837;0
224.088;1.5;-223.339;0.882;0.431;0.361;2437;897;2436;18.92;0
223.903;1.5;-226.334;0.878;0.427;0.365;2423;868;2386;21.159;0
223.718;1.5;-229.328;0.863;0.392;0.388;2358;818;2303;23.567;0
223.533;1.5;-232.322;0.831;0.333;0.431;2222;733;2153;26.086;0
222.425;1.5;-250.288;0.463;0.012;0.647;800;481;800;42.287;0
222.24;1.5;-253.282;0.498;0.012;0.659;952;542;952;45.119;0
222.055;1.5;-256.277;0.522;0.031;0.643;1153;562;1152;47.972;0
221.87;1.5;-259.271;0.549;0.059;0.627;1240;570;1237;50.842;0
221.685;1.5;-262.265;0.573;0.078;0.612;1299;577;1296;53.726;0
221.5;1.5;-265.26;0.584;0.09;0.604;1328;573;1325;56.622;0
221.316;1.5;-268.254;0.596;0.098;0.6;1349;556;1344;59.529;0
221.131;1.5;-271.248;0.608;0.106;0.592;1374;537;1365;62.444;0
236.693;1.5;-67.821;0.745;0.231;0.506;1680;487;1680;126.383;0
236.508;1.5;-70.815;0.745;0.227;0.506;1675;510;1675;123.403;0
236.323;1.5;-73.809;0.745;0.231;0.506;1677;532;1677;120.424;0
236.138;1.5;-76.803;0.722;0.212;0.518;1622;542;1622;117.447;0
235.954;1.5;-79.798;0.667;0.161;0.553;1498;551;1498;114.471;0
235.769;1.5;-82.792;0.639;0.137;0.569;1446;560;1446;111.496;0
235.584;1.5;-85.786;0.616;0.118;0.584;1397;560;1397;108.522;0
235.399;1.5;-88.781;0.584;0.09;0.604;1327;549;1327;105.55;0
235.214;1.5;-91.775;0.553;0.059;0.624;1246;537;1246;102.58;0
235.029;1.5;-94.769;0.514;0.027;0.647;1120;505;1120;99.611;0
234.845;1.5;-97.764;0.49;0.012;0.655;893;432;893;96.644;0
234.105;1.5;-109.741;0.424;0.016;0.635;714;404;713;84.8;0
233.921;1.5;-112.735;0.478;0.012;0.655;843;462;840;81.846;0
233.736;1.5;-115.729;0.639;0.133;0.573;1440;645;1438;78.896;0
233.551;1.5;-118.724;0.725;0.212;0.518;1630;705;1627;75.949;0
233.366;1.5;-121.718;0.78;0.259;0.482;1786;748;1782;73.007;0
233.181;1.5;-124.712;0.796;0.275;0.471;1891;763;1888;70.07;0
232.996;1.5;-127.707;0.8;0.278;0.471;1943;777;1940;67.139;0
232.812;1.5;-130.701;0.8;0.278;0.471;1973;790;1970;64.213;0
232.627;1.5;-133.695;0.8;0.278;0.471;1975;794;1971;61.295;0
232.442;1.5;-136.689;0.8;0.278;0.471;1959;786;1955;58.385;0
232.257;1.5;-139.684;0.8;0.278;0.471;1906;777;1906;55.485;0
232.072;1.5;-142.678;0.792;0.271;0.475;1842;760;1842;52.596;0
231.888;1.5;-145.672;0.776;0.259;0.482;1781;739;1781;49.72;0
231.703;1.5;-148.667;0.757;0.239;0.498;1710;715;1710;46.86;0
231.518;1.5;-151.661;0.729;0.216;0.514;1639;682;1639;44.018;0
230.224;1.5;-172.621;0.847;0.365;0.408;2295;713;2063;25.177;0
230.039;1.5;-175.615;0.863;0.392;0.392;2351;739;2128;22.757;0
229.855;1.5;-178.61;0.882;0.431;0.365;2432;779;2206;20.3;0
229.67;1.5;-181.604;0.91;0.478;0.329;2533;821;2318;17.909;0
229.485;1.5;-184.598;0.918;0.494;0.318;2564;859;2403;15.495;0
229.3;1.5;-187.593;0.922;0.502;0.31;2582;922;2490;13.098;0
229.115;1.5;-190.587;0.922;0.502;0.314;2580;968;2553;11.002;0
228.93;1.5;-193.581;0.914;0.486;0.322;2547;962;2547;9.397;0
228.746;1.5;-196.575;0.922;0.506;0.31;2587;991;2587;8.563;0
228.561;1.5;-199.57;0.937;0.529;0.294;2644;1029;2644;8.642;0
228.376;1.5;-202.564;0.949;0.549;0.278;2705;1060;2705;8.648;0
228.191;1.5;-205.558;0.957;0.569;0.267;2760;1077;2760;9.057;0
228.006;1.5;-208.553;0.949;0.549;0.278;2703;1068;2701;9.722;0
227.822;1.5;-211.547;0.937;0.533;0.29;2656;1046;2655;10.381;0
227.637;1.5;-214.541;0.925;0.51;0.306;2596;1028;2596;11.769;0
227.452;1.5;-217.536;0.918;0.494;0.318;2559;992;2558;13.676;0
227.267;1.5;-220.53;0.914;0.486;0.322;2546;957;2546;15.911;0
227.082;1.5;-223.524;0.89;0.447;0.353;2465;934;2463;18.224;0
226.897;1.5;-226.519;0.886;0.439;0.357;2446;903;2409;20.625;0
226.713;1.5;-229.513;0.871;0.412;0.376;2392;857;2335;23.089;0
226.528;1.5;-232.507;0.839;0.353;0.42;2264;775;2191;25.622;0
225.419;1.5;-250.473;0.455;0.012;0.647;784;479;784;42;0
225.234;1.5;-253.467;0.502;0.016;0.655;1055;576;1054;44.85;0
225.049;1.5;-256.462;0.561;0.067;0.62;1267;600;1264;47.719;0
224.864;1.5;-259.456;0.592;0.094;0.6;1341;609;1337;50.603;0
224.68;1.5;-262.45;0.608;0.106;0.592;1375;609;1370;53.5;0
224.495;1.5;-265.444;0.62;0.122;0.58;1405;613;1401;56.408;0
224.31;1.5;-268.439;0.624;0.122;0.58;1408;595;1404;59.325;0
224.125;1.5;-271.433;0.631;0.129;0.576;1423;573;1415;62.25;0
239.687;1.5;-68.005;0.745;0.231;0.506;1679;468;1679;126.222;0
239.502;1.5;-71;0.741;0.227;0.506;1672;491;1672;123.238;0
239.318;1.5;-73.994;0.741;0.227;0.506;1670;511;1670;120.256;0
239.133;1.5;-76.988;0.725;0.212;0.518;1627;525;1627;117.274;0
238.948;1.5;-79.983;0.671;0.165;0.553;1505;538;1505;114.293;0
238.763;1.5;-82.977;0.651;0.149;0.561;1471;549;1471;111.314;0
238.578;1.5;-85.971;0.631;0.129;0.576;1428;552;1428;108.335;0
238.393;1.5;-88.965;0.612;0.11;0.588;1384;555;1384;105.358;0
238.209;1.5;-91.96;0.592;0.094;0.6;1343;551;1343;102.382;0
238.024;1.5;-94.954;0.573;0.075;0.612;1295;547;1295;99.407;0
237.839;1.5;-97.948;0.541;0.051;0.631;1217;531;1217;96.434;0
237.654;1.5;-100.943;0.51;0.02;0.651;1090;499;1090;93.463;0
237.469;1.5;-103.937;0.447;0.016;0.643;767;377;767;90.493;0
237.284;1.5;-106.931;0.427;0.016;0.639;724;407;724;87.526;0
237.1;1.5;-109.926;0.439;0.016;0.643;745;433;744;84.561;0
236.915;1.5;-112.92;0.498;0.012;0.659;974;489;971;81.598;0
236.73;1.5;-115.914;0.616;0.114;0.588;1391;599;1386;78.638;0
236.545;1.5;-118.908;0.753;0.239;0.498;1702;697;1697;75.682;0
236.36;1.5;-121.903;0.788;0.271;0.478;1836;737;1830;72.729;0
236.176;1.5;-124.897;0.8;0.278;0.471;1924;758;1918;69.78;0
235.991;1.5;-127.891;0.8;0.278;0.471;1981;779;1975;66.836;0
235.806;1.5;-130.886;0.804;0.282;0.467;2022;792;2017;63.897;0
235.621;1.5;-133.88;0.804;0.282;0.467;2031;798;2026;60.963;0
235.436;1.5;-136.874;0.804;0.282;0.467;2031;797;2027;58.037;0
235.251;1.5;-139.869;0.8;0.278;0.471;1980;791;1976;55.118;0
235.067;1.5;-142.863;0.8;0.278;0.471;1906;773;1906;52.209;0
234.882;1.5;-145.857;0.788;0.267;0.478;1830;750;1830;49.311;0
234.697;1.5;-148.851;0.773;0.255;0.49;1756;720;1756;46.425;0
234.512;1.5;-151.846;0.741;0.227;0.506;1669;681;1669;43.555;0
233.218;1.5;-172.806;0.855;0.38;0.4;2330;717;2087;24.358;0
233.034;1.5;-175.8;0.875;0.42;0.373;2408;745;2175;21.867;0
232.849;1.5;-178.795;0.898;0.459;0.345;2486;789;2258;19.24;0
